artist_name,event_location,event_title,event_day,event_start_time,event_summary,source_url
Ruth Hathway,Ta Dah!,Box: What Is It?,Sunday,13:15,"Forts, tunnels and towers. Maybe robots and computers, flowers and trees? Physical, imagination-led, creative play for children and their grown-ups – all with cardboard boxes.  Lead by Ruth Hathway",https://www.greenbelt.org.uk/artists/ruth-hathway/?back=1
Ruth Harvey,Wild Goose,Wild Goose Writers,Friday,13:30,"Martin Wroe in conversation with poets, lyricists and wordsmiths from the Wild Goose Publications stable including Tim Aldred, Ruth Harvey, Richard Skinner and Trevor Thorn.",https://www.greenbelt.org.uk/artists/ruth-harvey/?back=1
Ruth Harvey,Wild Goose,Could You Slide the Marmalade Down This Way?,Saturday,15:30,"Ever lived in community? Or talked to yourself about it? Utopian pipe dream or rule of a good life? Folk from the Iona Community, Hilfield Friary and Corrymeela Community share their experiences of a very ‘common life’. (Is there any tea left in the pot?)",https://www.greenbelt.org.uk/artists/ruth-harvey/?back=1
Rosie Miles,Wild Goose,Wild Goose Writers,Sunday,13:00,"Martin Wroe will chat with some of the poets, lyricists, dreamers from the Wild Goose Publications stable including Shaeron Caton Rose, Chris Polhill,  Rosie Miles and Nicola Slee.",https://www.greenbelt.org.uk/artists/rosie-miles/?back=1
Ros Watts,Pagoda,Let’s get High! Psychedelics and God,Friday,15:30,"Once cast out, psychedelics are returning as treatments for depression, addiction, and PTSD, with research expanding to other health conditions, including Alzheimer's. Participants in research trials often report numinous, mystical experiences. Is God in the mix?   A mind-altering panel of experts share their wisdom and experience. With Ligare's Hunt Priest, clinical psychologist Ros Watts, social entrepreneur and consultant Sughra Ahmed and Director of the British Pilgrimage Trust, Guy Hayward.",https://www.greenbelt.org.uk/artists/ros-watts/?back=1
Rosey Cale,Fringe,Rosey Cale,Sunday,16:00,"Rosey Cale is a country pop singer songwriter from Pembrokeshire, South Wales. With beautifully crafted melodies and lyrics full of honesty and heartbreak, Rosey's voice captures audiences from her first note.  Her openness and compassion combined with sharp pop hooks will appeal to fans of Shania Twain, Taylor Swift and Sara Bareilles.   Having attended Greenbelt since she was 5 years old, Rosey is a home grown secret that has yet to be heard.   Rosey's music is inspired by growing up by the sea and likes to share songs of light, love and loss that take her listeners of a journey to riding life's waves.   Her song 'Whiskey Than Wine' was written with Grammy Award winner Amy Wadge (Writer of 'Spaceman' - Sam Ryder Eurovision and 'Thinking Out Loud' - Ed Sheeran) and has also performed as part of festivals supporting Martyn Joseph and Lucy Spraggan.",https://www.greenbelt.org.uk/artists/rosey-cale/?back=1
Roman Krznaric,Pagoda,History For Tomorrow,Saturday,16:00,"Leading social philosopher Roman Krznaric turns fascinating insights from the last 1,000 years of world history into a vision of radical hope that could help us confront the most urgent challenges of the 21st century.",https://www.greenbelt.org.uk/artists/roman-krznaric/?back=1
Robert Palmer,Hope & Anchor,Queer Genealogy,Friday,17:00,"Greenbelt is a welcoming home to queer spirituality, with an open LGBTQ+ presence.  While always part of Greenbelt’s DNA, the journey has not been straightforward. Back in 1991, fed up with the word ‘gay’ always being followed by the word ‘issue’, Robert Palmer and Willie Williams set up Greenbelt’s first gay ‘safe space’ (called “No Agenda”) without the knowledge of the organisers. The rest, as they say, is history. In this light-hearted session, Robert and Willie will be in conversation with Hayley Barnden and Chris Gray from the current OUT@Greenbelt team, comparing notes across the generations. From AIDS and visibility to gender identity and pronouns, the session will look at what was important then and now, and reflect on the progress of the last 30 years.",https://www.greenbelt.org.uk/artists/robert-palmer/?back=1
Richard Skinner,Wild Goose,Wild Goose Writers,Friday,13:30,"Martin Wroe in conversation with poets, lyricists and wordsmiths from the Wild Goose Publications stable including Tim Aldred, Ruth Harvey, Richard Skinner and Trevor Thorn.",https://www.greenbelt.org.uk/artists/richard-skinner/?back=1
Richard Rohr,No Fly Zone,The Tears of Things,Saturday,17:00,How do we live compassionately in times of violence and despair? The writings of the Jewish prophets may have an answer. In this session Richard Rohr will explore how walking the full path of the prophet — from anger to sadness to love — can help sustain us in times of cultural exhaustion.,https://www.greenbelt.org.uk/artists/richard-rohr/?back=1
Rhona Macfarlane,Fringe,Rhona MacFarlane,Saturday,17:00,I am a solo singer/songwriter performing with acoustic guitar or piano/keyboard.,https://www.greenbelt.org.uk/artists/rhona-macfarlane/?back=1
Revd. Dr. Gillian Straine,Wild Goose,Refreshing the Activist,Friday,17:30,"In this conversation with Go Health, we’ll discover how to burn like stars without burning out.   Together, we’ll identify the signs, embed healing practices, and consider our faith response to burnout.",https://www.greenbelt.org.uk/artists/revd-dr-gillian-straine/?back=1
Rev Rachel Mash,No Fly Zone,Faith For The Climate? Dream on!,Sunday,16:30,"85% of the world’s people identify with a religion, so how can religious communities around the world be a more powerful force for action on climate? We’ll be joined by faith leaders in the UK and globally to find out.  With Rev Dr Rachel Mash from the Anglican Church of Southern Africa (joining remotely), Kamran Shezad from the Multi-Faith Advisory Council to the United Nations Interagency Task Force on Religion and Sustainable Development (UN IATF), and Shanon Shah and Canon Giles Goodard from Faith for the Climate.",https://www.greenbelt.org.uk/artists/rev-rachel-mash/?back=1
Rensoll,Rebel Rouser,Write! Sketch! Combine?,Friday,11:15,Join spoken word and visual artist (and lifetime Greenbelter) Rensoll for a poetry/sketch workshop exploring what inner courage looks like. For anyone looking for creative ways to illuminate their humanity.,https://www.greenbelt.org.uk/artists/rensoll/?back=1
Rensoll,Rebel Rouser,Baby in an Adult World,Friday,15:45,"Spoken word and visual artist Rensoll illuminates what inner courage looks like to her as one soul in an uncertain world, be it speaking out in spite of it all, sifting through jargon or simply getting out of bed.",https://www.greenbelt.org.uk/artists/rensoll/?back=1
Remote Shows,No Fly Zone,Dreaming Justice & Peace,Friday,10:30,"Joining us online, Brooke Prentis, Aboriginal Christian Leader, from the Wakka Wakka peoples (one of the 300 nations in the lands now called Australia), shares of the 250-year-long fight for justice from the world’s oldest, living, continuing cultures – a continuing struggle needing our awareness and solidarity.  Introduced by Ruth Harvey from the Iona Community",https://www.greenbelt.org.uk/artists/remote-shows/?back=1
Remote Shows,No Fly Zone,No White Saviours? Dream On!,Friday,12:00,"Do we really care about tackling global poverty and injustice or is it just another part of our colonial, mission mindset? Join Christian Aid and friends as we wrestle with decolonising development and mission.  With Ann-Marie Agyeman from Christian Aid, Harvey Kwiyani from CMS, Peter Cruchley from the World Council of Churches (joining remotely), and Bejoy Pal from the Ascension Trust.",https://www.greenbelt.org.uk/artists/remote-shows/?back=1
Remote Shows,No Fly Zone,Church Reparations For Slavery? Dream on!,Friday,17:00,"In 2023/24 pilgrimages of church leaders in Jamaica and the UK met to advance conversations about reparations for the wrongs of slavery. Hear from these leaders as we explore how to face the past and forge a new future.  With Robert Beckford, Rt Rev Sally Foster-Fulton – the former Moderator of the General Assembly of the Church of Scotland, Dario Solano from Red Afros in Dominican Republic (joining remotely) and Lisa Adjei from Christian Aid",https://www.greenbelt.org.uk/artists/remote-shows/?back=1
Remote Shows,No Fly Zone,Narratives of Hope,Friday,13:30,"How do we hold to our ideals in the midst of reality? A drama workshop, bringing us together – live from Bethlehem – with young people in Palestine.",https://www.greenbelt.org.uk/artists/remote-shows/?back=1
Remote Shows,No Fly Zone,Solidarity Not Charity In The Age Of Nakba,Friday,20:00,"From the demos to the University encampments, young adults are leading the way in rethinking action for Palestine. Join a panel of young adult Christians as we dream about where this activism goes next.  With William Gibson from the Student Christian Movement, Georgia Mifsud from University of Amsterdam and Bella Cross from Christian Aid.",https://www.greenbelt.org.uk/artists/remote-shows/?back=1
Remote Shows,No Fly Zone,Tax The Rich? Dream On!,Saturday,11:00,"In a time when there are billionaires, is taxing the rich just a pipe dream? Meet the global and UK campaigners dreaming of wealth taxes that deliver climate justice, better public services and equality for all.  With Mohamed Adow from Director at Power Shift Africa (joining remotely), Sarah Edwards from Just Money Movement and Jennifer Larbie from Christian Aid.",https://www.greenbelt.org.uk/artists/remote-shows/?back=1
Remote Shows,No Fly Zone,Make Poverty History? Dream On!,Saturday,12:30,"20 years ago, we marched on the G8 summit demanding an end to poverty. What happened? As the African continent experiences its worst debt crisis in a generation, join us to explore whether it can ever really be over.  With Jamie Drummond from Sharing Strategies (joining remotely), Ashley Green-Thompson from ACT Ubumbano (joining remotely) and Osai Ojigho from Christian Aid",https://www.greenbelt.org.uk/artists/remote-shows/?back=1
